date,wilaya_code,Hypertension,Diabète_type_2,Obésité,Asthme,Cancer_du_poumon,Cancer_du_sein,Cancer_de_la_prostate,Maladie_cardiovasculaire
2020-11-01,50,56479,41770,36247,35604,25392,23495,23313,36045
2020-11-01,51,57551,39593,39091,34289,25206,21697,22890,33603
2020-11-01,52,53482,40056,39670,34092,25755,21328,22585,34212
2020-11-01,53,57032,40418,40935,34693,25469,23243,23117,34858
2020-11-01,54,55151,41281,38171,33527,24410,22297,21673,34736
2020-11-01,55,52732,42500,35390,31675,25200,22457,22208,34033
2020-11-01,56,55600,40795,37004,32313,27392,22752,23042,34974
2020-11-01,57,57295,39060,39861,34978,25836,23103,21118,35720
2020-11-01,58,54954,40666,40042,32627,25554,22286,21333,36872
2020-12-01,1,60750,42553,40599,36569,25497,21992,22552,37382
2020-12-01,2,104384,72748,81378,67145,38841,33384,31337,68557
2020-12-01,3,111904,69720,75137,68275,40157,30519,33770,67142
2020-12-01,4,152508,109173,110492,96786,52745,42020,38890,97519
2020-12-01,5,155767,103727,97598,91929,55347,44829,43971,94933
2020-12-01,6,113622,76248,72643,66003,38494,31167,30348,65979
2020-12-01,7,148706,100327,110460,90038,55991,44926,38533,98060
2020-12-01,8,62537,42954,42091,38080,26383,22884,21117,37468
2020-12-01,9,147203,104614,103079,97386,55492,43063,40633,97607
2020-12-01,10,109533,73325,76164,69127,38469,33321,31486,68975
2020-12-01,11,61153,40938,42850,37153,25802,22667,22620,38473
2020-12-01,12,158485,102165,107893,93498,54883,44242,39411,97596
2020-12-01,13,100561,71837,73907,66768,40759,33219,29785,68832
2020-12-01,14,107743,76848,72139,64922,40636,31936,32634,71814
2020-12-01,15,109118,71572,75751,69890,36902,31472,31526,70777
2020-12-01,16,154147,104462,103520,95558,58088,46362,40874,90406
2020-12-01,17,158256,106029,98013,96433,58308,41535,37994,98443
2020-12-01,18,108764,79631,79500,63214,39012,33055,30460,66768
2020-12-01,19,154303,104091,110582,89511,55864,40812,41691,99544
2020-12-01,20,103949,76861,72403,65349,40839,31654,30933,66483
2020-12-01,21,110228,69744,76589,67132,41198,31955,32255,72243
2020-12-01,22,157729,110289,104403,86736,53649,42435,39255,93765
2020-12-01,23,150884,100365,103842,93420,54230,41660,41131,101221
2020-12-01,24,112776,69771,77415,68864,42060,32004,30473,69174
2020-12-01,25,154288,108080,105322,92692,53844,41041,40319,92695
2020-12-01,26,110080,73630,72524,70190,43833,32404,29941,70921
2020-12-01,27,108408,76610,76380,66247,37816,34374,30942,71222
2020-12-01,28,112810,76147,73916,63500,39531,33509,31386,69251
2020-12-01,29,112679,72614,74348,65038,39669,33690,32768,71395
2020-12-01,30,106639,72578,70801,66418,40966,33335,31475,67052
2020-12-01,31,164243,102409,107264,96012,57138,42003,41848,97457
2020-12-01,32,63314,38964,40618,38267,24805,23120,22926,39985
2020-12-01,33,60650,40663,42453,38314,24961,22898,23239,38762
2020-12-01,34,114349,78459,71830,65429,40212,34433,32462,63834
2020-12-01,35,64335,40479,42864,37351,25288,22590,22366,38545
2020-12-01,36,64457,41773,42635,36946,26172,21146,23033,38076
2020-12-01,37,58769,42344,42269,36426,26379,22777,23059,37349
2020-12-01,38,59955,41468,42184,35219,24874,22651,22292,39926
2020-12-01,39,108561,76884,69262,67449,42451,33797,31671,74627
2020-12-01,40,106777,74268,73364,65395,38831,35072,32707,70446
2020-12-01,41,110951,71096,74867,69221,40495,32374,31398,69841
2020-12-01,42,56206,37691,40253,35436,24387,22582,21990,37366
2020-12-01,43,61768,41431,42533,34807,24249,22870,22483,38565
2020-12-01,44,57681,39592,42629,38057,25618,22866,21456,37913
2020-12-01,45,63703,42257,43040,38885,24870,22691,21989,38414
2020-12-01,46,64913,39494,40996,37846,26222,21774,23322,38969
2020-12-01,47,116203,75085,77483,66873,38518,31238,31645,71277
2020-12-01,48,109763,77435,76613,63767,40108,33430,30293,67334
2020-12-01,49,59335,39822,41285,36109,26138,22693,21362,37548
2020-12-01,50,58348,41035,42510,38256,26180,22903,22217,40427
2020-12-01,51,61284,42229,42848,37643,25453,22788,20888,38594
2020-12-01,52,60895,43751,43024,37855,26045,23732,21568,35853
2020-12-01,53,63412,42281,43136,38454,26517,21382,22056,38497
2020-12-01,54,61397,40394,43001,34129,25564,21816,20789,40514
2020-12-01,55,66159,44036,42856,38017,24398,23859,21732,37350
2020-12-01,56,64235,42174,42815,38232,24794,23228,20842,39175
2020-12-01,57,62570,39572,43541,38961,25966,23232,22085,37690
2020-12-01,58,57652,43197,41060,37621,27519,23023,21736,38729
2021-01-01,1,53766,41256,42140,36245,25469,21943,21228,38136
2021-01-01,2,99389,79000,77756,67947,39668,33066,31980,68905
2021-01-01,3,96215,71765,74133,65531,40237,33057,29336,71937
2021-01-01,4,139028,101491,108229,95785,52396,42451,41197,89979
2021-01-01,5,137425,104517,102820,101798,56106,40940,41492,94015
2021-01-01,6,97430,75906,75877,69442,42534,34583,33140,66670
2021-01-01,7,140364,108394,103309,90057,56460,39518,41243,91293
2021-01-01,8,58864,40456,42800,36348,25057,22443,22454,40331
2021-01-01,9,134548,109330,107461,92282,55583,42758,40205,97523
2021-01-01,10,103058,72566,75201,68127,39673,32912,31672,67918
2021-01-01,11,57118,39236,45007,38912,26025,22824,22689,39707
2021-01-01,12,142926,104645,108378,93381,52414,39660,40196,95769
2021-01-01,13,98498,76785,80703,67192,38910,34705,30766,67109
2021-01-01,14,100685,75121,73232,63750,41476,34194,29782,68967
2021-01-01,15,100976,75208,76097,65410,39360,32400,31300,69324
2021-01-01,16,144750,99502,107400,93761,58842,41029,41227,92936
2021-01-01,17,143828,108814,94736,86369,56483,40314,40495,95202
2021-01-01,18,99831,74892,74457,67598,40948,31518,32668,74119
2021-01-01,19,139205,102344,102067,87411,55502,42089,39147,97332
2021-01-01,20,100609,73385,74721,63494,36346,33929,30534,72669
2021-01-01,21,96729,73566,77723,66628,39134,32277,32001,71416
2021-01-01,22,134611,103885,110903,99733,54936,41760,38830,88455
2021-01-01,23,138106,106955,106421,97996,55160,42574,39733,89092
2021-01-01,24,91932,75387,76222,69760,41785,32325,30400,72741
2021-01-01,25,135650,102611,104788,91730,52892,41684,37734,96405
2021-01-01,26,97996,72412,72453,65805,41037,30316,29969,67697
2021-01-01,27,102417,69571,71792,65266,40495,32877,32380,68495
2021-01-01,28,99285,70578,78949,65686,42601,33916,31190,69914
2021-01-01,29,100882,78506,80092,67589,39869,31704,30880,72810
2021-01-01,30,100394,72082,77527,62487,39182,30926,32079,69760
2021-01-01,31,140387,103699,100547,99158,55747,40003,41770,95941
2021-01-01,32,56848,40894,43386,38754,25527,22164,22154,36810
2021-01-01,33,54757,41812,38501,37206,26389,22759,22737,37486
2021-01-01,34,103628,72839,76978,68719,39061,32902,31777,68579
2021-01-01,35,53595,42294,40497,35769,26517,23560,22254,37202
2021-01-01,36,55259,41035,40232,35913,25789,22486,21767,37780
2021-01-01,37,56360,42345,43768,38390,26205,22477,21869,38081
2021-01-01,38,55060,42249,42830,36657,25797,21820,21231,38124
2021-01-01,39,106522,76870,77287,63951,38886,32842,30785,66991
2021-01-01,40,102022,74351,73087,61241,39694,34311,30664,70378
2021-01-01,41,97977,72715,73085,67557,37423,32541,30724,70858
2021-01-01,42,56685,40613,40529,37578,25410,22544,22154,42138
2021-01-01,43,57702,40703,44776,37388,24732,22771,21738,38213
2021-01-01,44,54088,40427,40437,35257,26676,23330,21036,37958
2021-01-01,45,57502,40350,42151,35438,25529,23084,23061,37170
2021-01-01,46,54411,42983,43017,39498,25224,23788,21460,39923
2021-01-01,47,102200,76771,73690,69909,42613,32157,31786,69278
2021-01-01,48,100931,72458,71457,69260,40034,34210,31666,60967
2021-01-01,49,57985,42027,42625,37176,26113,22436,22129,37016
2021-01-01,50,54629,40961,41221,36884,25419,22631,22889,36815
2021-01-01,51,53335,41779,42375,37301,24999,23172,22848,37033
2021-01-01,52,54467,42097,39790,37513,25926,22547,22742,37903
2021-01-01,53,53874,39805,42998,37184,25797,22929,22173,37840
2021-01-01,54,56870,41033,43088,37779,26722,23042,22083,39224
2021-01-01,55,58872,41466,43571,36481,27662,22324,22098,37208
2021-01-01,56,53883,43431,42908,39931,26206,23159,21835,38943
2021-01-01,57,57173,41053,41430,38161,26773,23135,21786,37843
2021-01-01,58,58454,41637,41631,37963,27520,22756,22351,38362
2021-02-01,1,54753,40751,37921,36183,27396,22286,22482,35485
2021-02-01,2,102243,77481,66996,61738,40511,33188,32234,64108
2021-02-01,3,99244,74090,65871,62324,39355,34471,31080,64330
2021-02-01,4,141346,96207,95671,80686,56648,43110,38991,91305
2021-02-01,5,142045,105569,102852,82868,59019,42610,41436,92242
2021-02-01,6,101718,71068,68287,62933,41715,34495,32393,60046
2021-02-01,7,138828,101722,98818,81201,53771,44497,38325,88276
2021-02-01,8,58299,39643,39514,34714,25049,22663,22274,34624
2021-02-01,9,143376,101663,95759,83966,52443,39782,41839,91549
2021-02-01,10,94565,75457,68401,62332,38424,30129,32481,63643
2021-02-01,11,54896,40788,39157,34409,26655,22034,22491,31734
2021-02-01,12,139205,101362,95037,88334,52052,40498,41120,90882
2021-02-01,13,102153,74360,69179,63626,40504,33920,30319,65303
2021-02-01,14,100445,75775,72902,60739,41525,33660,31648,61205
2021-02-01,15,99638,75793,68683,59252,40332,32009,31320,59314
2021-02-01,16,139857,109814,96116,92638,56877,42193,40542,84722
2021-02-01,17,137869,106165,94311,84928,58592,43166,39051,83739
2021-02-01,18,101090,73194,67774,61682,41488,31861,33189,62844
2021-02-01,19,145047,101718,93655,85197,56534,40683,40432,87659
2021-02-01,20,101404,76625,65959,60017,38297,34309,30925,66947
2021-02-01,21,94735,74692,69641,64939,38613,29389,31434,60932
2021-02-01,22,149606,103522,94721,89812,55375,39912,38335,85392
2021-02-01,23,140832,107828,96199,85228,54752,40665,39493,83389
2021-02-01,24,101934,69707,67062,64381,41690,32845,30893,62014
2021-02-01,25,129740,96752,97700,86087,57268,44431,39318,84409
2021-02-01,26,101532,75307,68084,60901,39815,31333,31373,62759
2021-02-01,27,103588,69793,67931,62759,43004,33714,31182,63121
2021-02-01,28,103044,75587,68576,60260,39581,32954,32485,65650
2021-02-01,29,96357,73799,70246,64063,42281,32374,32450,62698
2021-02-01,30,98643,75288,70538,67040,40720,33331,30341,62678
2021-02-01,31,144562,99910,100743,88296,51094,43028,39244,86208
2021-02-01,32,56511,38925,37843,33152,25891,22708,21208,35309
2021-02-01,33,53410,42550,38651,33333,26543,23307,22196,33517
2021-02-01,34,104830,68981,66932,60999,41918,33666,30510,62171
2021-02-01,35,58278,40897,38680,34745,24903,22875,21880,35660
2021-02-01,36,57175,39733,37104,33285,26830,22036,22286,33687
2021-02-01,37,59172,41917,37486,36773,25724,24146,22277,35202
2021-02-01,38,55634,42229,39121,35944,26083,22797,22645,34449
2021-02-01,39,99412,72058,68755,58548,44648,33050,32087,62059
2021-02-01,40,100397,73478,65982,62446,42677,33221,30391,61258
2021-02-01,41,99213,76473,70500,61087,41243,32321,31612,65325
2021-02-01,42,62160,39475,36785,33747,26665,22175,22899,35756
2021-02-01,43,55045,40220,41339,33372,26425,22981,22538,34076
2021-02-01,44,55288,41282,40450,34657,25587,22209,22653,34841
2021-02-01,45,55193,38804,40127,34964,24866,23593,22451,34179
2021-02-01,46,51822,41525,38275,35180,26474,21834,21553,36727
2021-02-01,47,105170,72446,69104,62896,42763,33095,31665,59837
2021-02-01,48,100381,76038,67361,61287,39284,34833,31882,64012
2021-02-01,49,56802,40250,37627,33939,25731,23440,21861,35106
2021-02-01,50,55698,41502,39327,34381,26163,21927,23082,35211
2021-02-01,51,55380,39255,36574,32797,25861,23640,21472,34858
2021-02-01,52,54062,42669,41610,34757,24584,22677,21792,35985
2021-02-01,53,53622,42713,40623,35293,26251,22228,22355,35889
2021-02-01,54,57432,38443,39695,35631,26992,22307,21542,33295
2021-02-01,55,59970,40628,39638,34198,25649,22504,21755,35314
2021-02-01,56,56322,40988,37787,34807,24989,22274,22122,34670
2021-02-01,57,55897,41234,37987,33840,26707,22824,22257,35462
2021-02-01,58,55983,41766,37361,34447,26157,22305,22967,34446
2021-03-01,1,52262,41922,32890,33403,25768,22603,21638,33455
2021-03-01,2,93901,69920,61455,57034,39748,32008,31439,53948
2021-03-01,3,93983,71048,66891,52217,38719,34184,31635,57665
2021-03-01,4,129611,96474,86311,81469,54730,40696,38747,80048
2021-03-01,5,131339,103911,91233,76107,55627,43391,41609,77830
2021-03-01,6,91976,75419,64091,58620,38520,33778,33258,57561
2021-03-01,7,120176,105681,90792,77529,52743,43501,36956,80516
2021-03-01,8,48881,38941,35223,31229,25033,23419,22792,32512
2021-03-01,9,129970,100299,86330,80519,53372,43310,39480,79234
2021-03-01,10,94482,76058,63712,58672,40167,33460,33104,57304
2021-03-01,11,51799,44206,35895,33926,25540,22636,21753,31022
2021-03-01,12,126819,105436,86474,79891,57143,39588,38523,74252
2021-03-01,13,91347,77793,61804,56959,39203,34388,32115,57273
2021-03-01,14,91577,76621,61056,55085,39846,31709,33953,58982
2021-03-01,15,90709,74025,68487,57731,37965,34131,31101,57890
2021-03-01,16,129136,104047,86080,78968,57503,40739,41846,80358
2021-03-01,17,124826,99253,88158,82600,53343,37933,39439,84310
2021-03-01,18,96073,74895,58719,54192,39661,33702,33758,53196
2021-03-01,19,124773,106513,82698,82557,56547,42085,39441,87384
2021-03-01,20,93927,72927,64839,56893,41151,34760,30624,57242
2021-03-01,21,92477,73429,65117,56953,38615,35990,30038,59012
2021-03-01,22,124777,108504,81464,77993,53660,40892,39137,82460
2021-03-01,23,126884,97035,90078,74158,56662,40910,38956,78785
2021-03-01,24,94104,70137,64471,57239,41063,32990,30956,58240
2021-03-01,25,128418,104656,84987,78543,56274,40634,39890,78398
2021-03-01,26,94137,78334,58511,56606,42215,32077,32153,52312
2021-03-01,27,91632,73858,64700,54231,37286,30772,31349,56015
2021-03-01,28,92856,74061,61687,58189,40375,32262,30903,59714
2021-03-01,29,92098,73565,59376,59810,41354,31269,30846,54766
2021-03-01,30,91510,73001,63645,54855,38620,32404,32532,54879
2021-03-01,31,130058,100443,87333,73641,55970,40309,39628,83341
2021-03-01,32,55073,42186,36620,32090,26740,23894,21979,33044
2021-03-01,33,52353,42653,34912,32430,26154,21691,21595,30986
2021-03-01,34,93337,76531,64461,60020,40593,33428,31033,59516
2021-03-01,35,50509,41508,35470,31029,25088,23182,22615,30906
2021-03-01,36,53194,38255,33475,33411,26544,23036,21265,30785
2021-03-01,37,51062,41445,33753,33779,25478,23302,21527,33312
2021-03-01,38,52131,44197,34995,32044,24600,22066,22711,31453
2021-03-01,39,91179,76091,65448,56881,42604,31992,32310,56885
2021-03-01,40,88803,72007,63694,56369,37505,31881,30241,57490
2021-03-01,41,87136,73843,61034,58236,41100,32944,30446,57081
2021-03-01,42,49677,41309,33613,30049,25628,23189,22481,30055
2021-03-01,43,49848,40409,35579,30272,24107,22068,22547,30995
2021-03-01,44,49052,41215,35672,33120,26381,24206,21526,32322
2021-03-01,45,48886,40171,33697,32517,24589,22947,22955,28931
2021-03-01,46,52369,43344,35030,31808,25031,22175,22020,30860
2021-03-01,47,92254,77090,63018,58966,42087,34055,33151,59233
2021-03-01,48,91221,70935,63088,54621,40857,33264,32165,56902
2021-03-01,49,49551,42030,36309,31700,25639,22674,22158,29373
2021-03-01,50,50210,40354,37149,30244,25533,21246,22230,30523
2021-03-01,51,54132,42528,34275,30503,25498,22498,22065,31461
2021-03-01,52,53745,40166,33830,31645,25971,22274,22403,31530
2021-03-01,53,50936,42562,36227,29578,25078,22747,21877,31150
2021-03-01,54,48385,41631,36830,31703,25202,23772,21995,33547
2021-03-01,55,52362,39606,36761,32793,24613,24028,22631,30279
2021-03-01,56,51664,42651,36626,32000,25158,22083,21864,31934
2021-03-01,57,52579,40886,36492,31231,27638,22722,22157,32641
2021-03-01,58,49434,41212,36162,31618,25032,21711,22124,32412
2021-04-01,1,46141,43259,30998,29372,25425,22777,21877,30657
2021-04-01,2,83167,74522,57121,53531,41921,33898,31833,51256
2021-04-01,3,82159,75831,54155,53918,40278,33447,32150,57265
2021-04-01,4,111746,109666,81763,71282,54250,39560,39729,72300
2021-04-01,5,114797,105562,72555,71695,55149,43070,40861,69136
2021-04-01,6,80897,75430,57215,51581,39707,34185,29972,51771
2021-04-01,7,114766,101458,78825,74959,56112,40720,40468,70670
2021-04-01,8,44651,42566,31246,28770,25429,22512,21801,28346
2021-04-01,9,111768,104464,71015,71876,56040,41391,38316,70672
2021-04-01,10,81167,72064,56037,51983,38771,35777,31524,54759
2021-04-01,11,44748,41461,31902,28532,26373,21481,22075,29540
2021-04-01,12,113245,112488,72412,69533,55138,40009,39870,71193
2021-04-01,13,80310,76368,54091,52082,38455,33134,31621,52630
2021-04-01,14,77297,72919,55355,52567,40303,31992,31594,51611
2021-04-01,15,79315,66530,55924,53390,40482,33436,31654,53636
2021-04-01,16,116935,105304,80223,75464,56686,42667,39416,75015
2021-04-01,17,109869,107652,83485,70645,58872,41875,40104,66276
2021-04-01,18,79282,72875,56137,53003,42991,32768,31114,51800
2021-04-01,19,116178,99573,80517,73804,55211,40427,39970,73359
2021-04-01,20,76181,73052,59280,53341,39953,34154,32047,52995
2021-04-01,21,82970,72043,55593,50984,39037,33130,31983,50588
2021-04-01,22,117239,105177,77028,69617,54155,39740,39702,69729
2021-04-01,23,109935,98848,79221,71747,56727,40159,39438,71874
2021-04-01,24,79571,71307,58329,51287,38066,35139,31521,51068
2021-04-01,25,114474,107274,79905,69924,58335,39755,40838,69277
2021-04-01,26,85420,75023,57519,49505,37930,32588,28481,49882
2021-04-01,27,87001,76785,55625,52163,41573,33999,30817,52187
2021-04-01,28,78930,71297,57986,52785,40383,33119,32499,52330
2021-04-01,29,83447,70490,57230,50242,39464,32408,32712,51535
2021-04-01,30,86934,74580,58829,50539,39355,33787,32035,51488
2021-04-01,31,115769,103258,77501,69167,56010,40631,40070,69918
2021-04-01,32,46617,43928,30570,28902,24547,22874,21976,28798
2021-04-01,33,47383,42720,32895,27279,26591,21656,21517,27646
2021-04-01,34,83195,68767,58567,47787,40324,33015,31700,52238
2021-04-01,35,47265,44240,32353,29222,26218,23570,21900,29682
2021-04-01,36,45169,40513,30116,30118,25338,23851,22559,28196
2021-04-01,37,43481,43970,31479,29202,24827,22241,21416,28022
2021-04-01,38,46199,42548,30956,28666,25267,22597,22447,27890
2021-04-01,39,82471,76288,56578,52646,41734,33602,30690,54110
2021-04-01,40,82140,78242,57645,52540,40769,32434,33823,49767
2021-04-01,41,80250,74112,59496,51694,40543,34576,33231,50624
2021-04-01,42,43440,40602,31256,27162,26764,22293,22732,27924
2021-04-01,43,44598,42478,33068,27730,26275,23343,23479,30109
2021-04-01,44,43801,40248,31106,29352,26391,23049,21844,28298
2021-04-01,45,44650,43055,30765,29546,24693,23708,22032,28257
2021-04-01,46,45384,40445,28691,27590,26103,23394,22430,29586
2021-04-01,47,81138,74999,56229,51056,45228,34531,32434,53771
2021-04-01,48,87897,74799,55041,52665,39422,34060,33323,50686
2021-04-01,49,46699,44343,33211,28872,25265,21645,22614,28078
2021-04-01,50,48181,42215,30870,29187,26226,23654,21762,27891
2021-04-01,51,45575,42563,30773,28971,25287,22640,22236,29115
2021-04-01,52,45243,41360,30569,25798,24686,23164,20963,28179
2021-04-01,53,43765,39435,33439,28571,25680,23914,22312,27425
2021-04-01,54,45690,39930,30080,28154,24987,22140,21778,28080
2021-04-01,55,43108,38906,31752,29544,25745,22726,22953,28436
2021-04-01,56,45120,40471,31833,30609,25502,22513,20251,28094
2021-04-01,57,43115,44570,31416,29259,26566,23471,22581,28378
2021-04-01,58,46000,39514,33843,28334,25861,21603,22146,29286
2021-05-01,1,43879,42145,28803,22388,25064,22316,22408,27539
2021-05-01,2,81429,76331,53213,42385,40070,31908,32879,47375
2021-05-01,3,79630,77606,51239,40936,38042,31952,28894,44070
